Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
5182660168,"24 Apr 2021, 10:42:36",Lunch Run,Run,,1801,4.63,189.0,67,false,,ASICS GT-2000 7 Nottingham Runners,activities/5523016587.fit.gz,,,1801.0,1801.0,4638.3,3.5,2.575,0.0,,,,0.0,0.0,,,,,,173.0,,,493.0,,,67.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5205627656,"28 Apr 2021, 05:38:45",Morning Run,Run,,1801,4.52,194.0,51,false,,ASICS GT-2000 7 Nottingham Runners,activities/5546890424.fit.gz,,,1801.0,1801.0,4520.3,3.3,2.51,0.0,,,,0.0,0.0,,,,,,165.0,,,457.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5222046538,"1 May 2021, 09:18:24",Morning Run,Run,"",1897,5.10,194.0,62,false,,ASICS GT-2000 7 Nottingham Runners,activities/5564502787.fit.gz,,,1897.0,1835.0,5101.3,4.8,2.78,18.3,18.2,4.4,22.8,12.0,0.0,,,,,,170.0,,,478.0,,,62.0,,,,,,7.0,,,,,0.0,58.0,0.0,,1.0,5120.0,1619859584.0,2.0,8.9,7.5,3.6,0.69,1016.4,2.6,4.7,14.0,0.0,1619843584.0,1619897088.0,0.68,,6323657.0,0.0,,0.56,16093.0,2.0,397.9,,,,,,0.0,,,,,,,,,,,,,,,,,""
5246577739,"5 May 2021, 05:37:12",Morning Run,Run,,1844,5.04,189.0,63,false,,ASICS GT-2000 7 Nottingham Runners,activities/5590008676.fit.gz,,,1844.0,1844.0,5041.5,3.4,2.734,0.0,,,,0.0,0.0,,,,,,170.0,,,495.0,,,63.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5276812142,"11 May 2021, 05:40:49",Morning Run,Run,,1805,5.01,195.0,64,false,,ASICS GT-2000 7 Nottingham Runners,activities/5621677490.fit.gz,,,1805.0,1805.0,5011.3,3.5,2.776,0.0,,,,0.0,0.0,,,,,,171.0,,,501.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5293715104,"14 May 2021, 05:52:13",Morning Run,Run,,1799,4.59,182.0,48,false,,ASICS GT-2000 7 Nottingham Runners,activities/5639365827.fit.gz,,,1799.0,1799.0,4589.0,3.4,2.551,0.0,,,,0.0,0.0,,,,,,164.0,,,486.0,,,48.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5315738559,"18 May 2021, 05:31:49",Morning Run,Run,,1878,5.03,186.0,60,false,,ASICS GT-2000 7 Nottingham Runners,activities/5662364407.fit.gz,,,1878.0,1878.0,5032.3,3.4,2.68,0.0,,,,0.0,0.0,,,,,,169.0,,,516.0,,,60.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5344104771,"23 May 2021, 11:08:07",Lunch Run,Run,"",1462,4.07,187.0,46,false,,ASICS GT-2000 7 Nottingham Runners,activities/5691874724.fit.gz,,,1462.0,1459.0,4074.1,5.1,2.792,16.6,16.6,4.4,21.1,10.5,0.0,,,,,,170.0,,,383.0,,,46.0,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,4091.7,1621767552.0,3.0,12.3,12.3,7.3,0.72,1010.5,5.9,11.4,209.0,0.0,1621742336.0,1621799936.0,0.4,,6323657.0,0.0,,0.96,16093.0,3.0,361.7,,,,,,0.0,,,,,,,,,,,,,,,,,""
5353758373,"25 May 2021, 05:25:02",Morning Run,Run,,1519,4.01,189.0,55,false,,ASICS GT-2000 7 Nottingham Runners,activities/5701946545.fit.gz,,,1519.0,1519.0,4012.2,3.3,2.641,0.0,,,,0.0,0.0,,,,,,172.0,,,403.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5370300879,"28 May 2021, 06:03:33",Morning Run,Run,,1809,4.59,190.0,50,false,,ASICS GT-2000 7 Nottingham Runners,activities/5719135278.fit.gz,,,1809.0,1809.0,4592.6,3.1,2.539,0.0,,,,0.0,0.0,,,,,,165.0,,,447.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5398622139,"2 Jun 2021, 05:30:19",Morning Run,Run,"",1880,5.02,194.0,52,false,,ASICS GT-2000 7 Nottingham Runners,activities/5748681184.fit.gz,,,1880.0,1880.0,5025.8,3.4,2.673,0.0,,,,0.0,0.0,,,,,,164.0,,,472.0,,,52.0,,,,,,6.0,,,,,0.0,49.0,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5551245677,"29 Jun 2021, 05:48:11",Morning Walk,Walk,,1742,2.47,119.0,3,false,,ASICS GT-2000 7 Nottingham Runners,activities/5907850858.fit.gz,,,1742.0,1742.0,2475.7,3.3,1.421,4.6,4.5,2.1,7.2,15.1,0.0,,,,,,96.0,,,197.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1624942848.0,3.0,13.8,13.9,13.8,1.0,1014.1,2.9,6.2,30.0,0.0,1624938496.0,1624998144.0,0.68,,6323657.0,0.0,,0.98,16093.0,0.0,352.3,,,,,,0.0,,,,,,,,,,,,,,,,,""
5551245729,"28 Jun 2021, 05:35:47",Morning Walk,Walk,,1689,2.40,108.0,3,false,,ASICS GT-2000 7 Nottingham Runners,activities/5907850908.fit.gz,,,1689.0,1689.0,2400.6,3.2,1.421,5.2,2.4,1.8,7.2,24.7,0.1,,,,,,99.0,,,200.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1624856448.0,3.0,15.4,15.4,14.2,0.93,1013.9,1.6,3.2,29.0,0.0,1624851968.0,1624911744.0,0.65,,6323657.0,0.0,,0.94,12052.0,0.0,342.4,,,,,,0.0,,,,,,,,,,,,,,,,,""
5551321468,"30 Jun 2021, 05:21:36",Morning Run,Run,,1431,3.34,171.0,21,false,,ASICS GT-2000 7 Nottingham Runners,activities/5907930750.fit.gz,,,1431.0,1431.0,3342.3,3.8,2.336,2.6,1.3,4.5,7.2,3.3,0.0,,,,,,147.0,,,290.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,3351.8,1625029248.0,3.0,12.7,12.7,10.6,0.87,1017.2,2.5,8.0,337.0,0.0,1625024896.0,1625084544.0,0.72,,6323657.0,0.0,,0.99,16093.0,0.0,342.1,,,,,,0.0,,,,,,,,,,,,,,,,,""
5588193859,"7 Jul 2021, 05:47:13",Morning Run,Run,"",1310,3.34,182.0,34,false,,ASICS GT-2000 7 Nottingham Runners,activities/5946401561.fit.gz,,,1310.0,1291.0,3340.0,3.7,2.587,2.6,2.7,4.5,7.2,4.0,0.0,,,,,,164.0,,,318.0,,,34.0,,,,,,4.0,,,,,0.0,14.0,0.0,,1.0,3347.0,1625634048.0,2.0,14.2,14.3,14.2,1.0,1009.3,4.1,9.2,210.0,0.0,1625630080.0,1625689088.0,0.93,,6323657.0,0.0,,0.78,16093.0,0.0,364.5,,,,,2.55,0.0,,,,,,,,,,,,,,,,,""
5812075180,"10 Aug 2021, 05:58:37",Morning Run,Run,,2089,5.14,190.0,47,false,,ASICS GT-2000 7 Nottingham Runners,activities/6180602419.fit.gz,,,2089.0,2089.0,5144.2,3.3,2.463,0.0,,,,0.0,0.0,,,,,,160.0,,,515.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,2.463,,,,,,,,,,,,,,,,,,""
5871040397,"29 Aug 2021, 09:58:02",Morning Run,Run,"",1899,5.04,185.0,70,false,,ASICS GT-2000 7 Nottingham Runners,activities/6242328158.fit.gz,,,1899.0,1889.0,5045.3,3.9,2.671,19.4,19.6,4.5,24.0,9.9,0.0,,,,,,173.0,,,467.0,,,70.0,,,,,,7.0,,,,,0.0,60.0,0.0,,1.0,5064.2,1630227584.0,1.0,15.9,15.9,11.0,0.73,1025.4,2.8,5.3,13.0,0.0,1630213760.0,1630263296.0,0.74,,6323657.0,0.0,,0.09,16093.0,3.0,307.3,,,,,2.657,0.0,,,,,,,,,,,,,,,,,""
5897576956,"2 Sept 2021, 06:13:16",Morning Run,Run,,2122,5.31,181.0,49,false,,ASICS GT-2000 7 Nottingham Runners,activities/6270048164.fit.gz,,,2122.0,2122.0,5312.0,3.0,2.503,0.0,,,,0.0,0.0,,,,,,161.0,,,480.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,,2.503,,,,,,,,,,,,,,,,,,""
5930520475,"9 Sept 2021, 05:48:33",Morning Run,Run,,1910,4.60,191.0,60,false,,ASICS GT-2000 7 Nottingham Runners,activities/6304489267.fit.gz,,,1910.0,1910.0,4608.1,3.0,2.413,0.0,,,,0.0,0.0,,,,,,166.0,,,504.0,,,60.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.413,,,,,,,,,,,,,,,,,,""
5968124875,"14 Sept 2021, 05:55:50",Morning Run,Run,,1394,3.37,184.0,39,false,,ASICS GT-2000 7 Nottingham Runners,activities/6343857124.fit.gz,,,1394.0,1394.0,3372.2,3.2,2.419,0.0,,,,0.0,0.0,,,,,,165.0,,,365.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.419,,,,,,,,,,,,,,,,,,""
5999681217,"22 Sept 2021, 06:01:14",Morning Run,Run,,2116,5.37,183.0,60,false,,ASICS GT-2000 7 Nottingham Runners,activities/6376983410.fit.gz,,,2116.0,2116.0,5370.3,3.1,2.538,0.0,,,,0.0,0.0,,,,,,165.0,,,558.0,,,60.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.538,,,,,,,,,,,,,,,,,,""
6056908431,"3 Oct 2021, 10:41:56",Lunch Run,Run,"",1823,5.08,191.0,62,false,Sub 30 :),ASICS GT-2000 7 Nottingham Runners,activities/6437042432.fit.gz,,,1823.0,1799.0,5084.0,4.2,2.826,21.4,19.6,2.5,24.0,7.0,0.0,,,,,,171.0,,,450.0,,,62.0,,,,,,8.0,,,,,0.0,77.0,0.0,,1.0,5109.0,1633255168.0,2.0,12.7,12.7,10.0,0.83,997.4,4.5,9.4,233.0,0.0,1633241216.0,1633282560.0,0.9,,6323657.0,0.0,,0.47,16093.0,2.0,318.6,,,,0.0,2.789,0.0,,,,,,,,,,,,,,,,,""
6099193141,"11 Oct 2021, 06:05:23",Morning Run,Run,,1859,5.03,184.0,38,false,,ASICS GT-2000 7 Nottingham Runners,activities/6481717194.fit.gz,,,1859.0,1859.0,5037.0,3.5,2.71,0.0,,,,0.0,0.0,,,,,,159.0,,,442.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.71,,,,,,,,,,,,,,,,,,""
6158578782,"24 Oct 2021, 09:10:12",Morning Run,Run,"",1900,5.04,192.0,64,false,,ASICS GT-2000 7 Nottingham Runners,activities/6544653007.fit.gz,,,1900.0,1880.0,5045.5,3.97,2.684,19.4,19.7,4.3,24.0,8.4,0.0,,,,,,171.0,,,514.0,,,64.0,,,,,,7.0,,,,,0.0,60.0,0.0,,1.0,5063.7,1635065984.0,3.0,11.4,11.4,7.9,0.79,1019.1,4.0,9.7,175.0,0.0,1635057664.0,1635094144.0,0.63,,6323657.0,0.0,,0.94,16093.0,1.0,259.4,,,,0.0,2.656,0.0,,,,,,,,,,,,,,,,,""
6264300280,"16 Nov 2021, 06:57:00",Morning Run,Run,,1845,4.79,198.0,81,false,,ASICS GT-2000 7 Nottingham Runners,activities/6657574254.fit.gz,,,1845.0,1845.0,4789.7,3.126,2.596,0.0,,,,0.0,0.0,,,,,,177.0,,,457.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.596,0.0,,,,,,,,,,,,,,,,,""
6278513155,"19 Nov 2021, 11:31:37",Lunch Run,Run,"",1889,5.02,189.0,70,false,,ASICS GT-2000 7 Nottingham Runners,activities/6672738419.fit.gz,,,1889.0,1867.0,5022.4,3.988,2.69,17.7,17.0,4.6,22.3,8.1,0.0,,,,,,173.0,,,458.0,,,70.0,,,,,,7.0,,,,,0.0,59.0,0.0,,1.0,5041.5,1637319552.0,2.0,11.4,11.4,8.2,0.81,1031.7,2.5,5.5,284.0,0.0,1637306880.0,1637337984.0,0.52,,6323657.0,0.0,,0.34,16093.0,1.0,279.2,,,,0.0,2.659,0.0,,,,,,,,,,,,,,,,,""
6474844851,"4 Jan 2022, 07:24:03",Morning Run,Run,,1250,3.05,187.0,26,false,,ASICS GT-2000 7 Nottingham Runners,activities/6884385840.fit.gz,,,1250.0,1250.0,3054.2,3.228,2.443,0.0,,,,0.0,0.0,,,,,,158.0,,,273.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.443,0.0,,,,,,,,,,,,,,,,,""
6474845148,"13 Dec 2021, 07:11:41",Morning Run,Run,,1274,3.08,176.0,22,false,,ASICS GT-2000 7 Nottingham Runners,activities/6884386159.fit.gz,,,1274.0,1274.0,3086.6,3.042,2.423,0.0,,,,0.0,0.0,,,,,,155.0,,,281.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.423,0.0,,,,,,,,,,,,,,,,,""
6484899336,"7 Jan 2022, 07:01:18",Morning Run,Run,,2122,5.28,192.0,57,false,,ASICS GT-2000 7 Nottingham Runners,activities/6895118914.fit.gz,,,2122.0,2122.0,5282.7,3.288,2.489,0.0,,,,0.0,0.0,,,,,,163.0,,,520.0,,,57.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.489,0.0,,,,,,,,,,,,,,,,,""
6556940019,"18 Jan 2022, 06:35:31",Morning Run,Run,,1831,4.45,186.0,53,false,,ASICS GT-2000 7 Nottingham Runners,activities/6972193262.fit.gz,,,1831.0,1831.0,4454.6,3.09,2.433,0.0,,,,0.0,0.0,,,,,,167.0,,,450.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.433,0.0,,,,,,,,,,,,,,,,,""
6571096270,"23 Jan 2022, 10:41:24",Morning Run,Run,,785,2.04,192.0,32,false,,ASICS GT-2000 7 Nottingham Runners,activities/6987411530.fit.gz,,,785.0,785.0,2042.8,3.42,2.602,0.0,,,,0.0,0.0,,,,,,176.0,,,202.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.602,0.0,,,,,,,,,,,,,,,,,""
7134046530,"13 May 2022, 05:49:16",Morning Run,Run,,1335,3.14,189.0,30,false,,ASICS GT-2000 7 Nottingham Runners,activities/7595553974.fit.gz,,,1335.0,1335.0,3142.6,3.1,2.354,0.0,,,,0.0,0.0,,,,,,159.0,,,305.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.354,0.0,,,,,,,,,,,,,,,,,""
7265649973,"6 Jun 2022, 06:47:13",Morning Run,Run,,1354,3.34,189.0,32,false,,ASICS GT-2000 7 Nottingham Runners,activities/7739089859.fit.gz,,,1354.0,1354.0,3347.4,3.384,2.472,0.0,,,,0.0,0.0,,,,,,160.0,,,314.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.472,0.0,,,,,,,,,,,,,,,,,""
7265650471,"21 May 2022, 06:05:23",Morning Run,Run,,2118,5.15,193.0,63,false,,ASICS GT-2000 7 Nottingham Runners,activities/7739090374.fit.gz,,,2118.0,2118.0,5150.6,3.328,2.432,0.0,,,,0.0,0.0,,,,,,165.0,,,538.0,,,63.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.432,0.0,,,,,,,,,,,,,,,,,""
7290273578,"11 Jun 2022, 11:12:54",Lunch Run,Run,,1558,4.02,191.0,53,false,,ASICS GT-2000 7 Nottingham Runners,activities/7765813256.fit.gz,,,1558.0,1558.0,4025.9,3.186,2.584,0.0,,,,0.0,0.0,,,,,,169.0,,,390.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.584,0.0,,,,,,,,,,,,,,,,,""
7433564269,"8 Jul 2022, 05:38:27",Morning Run,Run,,1275,3.14,184.0,32,false,,ASICS GT-2000 7 Nottingham Runners,activities/7922710725.fit.gz,,,1275.0,1275.0,3141.7,2.966,2.464,0.0,,,,0.0,0.0,,,,,,162.0,,,312.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.464,0.0,,,,,,,,,,,,,,,,,""
7476239272,"15 Jul 2022, 06:01:02",Morning Run,Run,,1217,3.03,184.0,31,false,,ASICS GT-2000 7 Nottingham Runners,activities/7969645422.fit.gz,,,1217.0,1217.0,3036.5,2.992,2.495,0.0,,,,0.0,0.0,,,,,,163.0,,,298.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.495,0.0,,,,,,,,,,,,,,,,,""
7707192713,"27 Aug 2022, 08:09:26",Morning Run,Run,"",1967,5.05,204.0,107,false,,ASICS GT-2000 7 Nottingham Runners,activities/8227120291.fit.gz,,,1967.0,1967.0,5058.6,4.616,2.572,59.5,59.4,20.3,46.2,8.9,0.0,,,,,,184.0,,,575.0,,,107.0,,,,,,8.0,,,,,0.0,84.0,0.0,,1.0,5149.0,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.572,0.0,,,,,,,,,,,,,,,,,""
7745916866,"3 Sept 2022, 07:53:58",Morning Run,Run,"",2081,5.33,183.0,70,false,,ASICS GT-2000 7 Nottingham Runners,activities/8270792815.fit.gz,,,2081.0,2067.0,5331.7,3.656,2.579,22.3,22.3,4.4,24.0,10.6,0.0,,,,,,170.0,,,569.0,,,70.0,,,,,,,,,,,0.0,,0.0,,1.0,5354.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.562,279.3,,,,,,,,,,,,,,,,,""
7774359934,"8 Sept 2022, 05:59:10",Morning Run,Run,,1368,3.03,163.0,15,false,,ASICS GT-2000 7 Nottingham Runners,activities/8302952957.fit.gz,,,1368.0,1368.0,3029.6,2.786,2.215,0.0,,,,0.0,0.0,,,,,,147.0,,,287.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.215,0.0,,,,,,,,,,,,,,,,,""
7820858487,"17 Sept 2022, 08:04:59",Morning Run,Run,"",1934,4.92,196.0,91,false,,ASICS GT-2000 7 Nottingham Runners,activities/8355346531.fit.gz,,,1934.0,1934.0,4925.4,3.652,2.547,14.3,13.3,21.1,28.5,3.8,0.0,,,,,,180.0,,,539.0,,,91.0,,,,,,8.0,,,,,0.0,83.0,0.0,,1.0,4932.9,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.547,1635.4,,,,,,,,,,,,,,,,,""
7820858549,"13 Sept 2022, 06:02:45",Morning Run,Run,,1263,3.04,189.0,27,false,,ASICS GT-2000 7 Nottingham Runners,activities/8355346598.fit.gz,,,1263.0,1263.0,3041.4,3.218,2.408,0.0,,,,0.0,0.0,,,,,,159.0,,,314.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.408,0.0,,,,,,,,,,,,,,,,,""
7842388274,"21 Sept 2022, 05:56:15",Morning Run,Run,,1302,3.03,170.0,21,false,,ASICS GT-2000 7 Nottingham Runners,activities/8379628795.fit.gz,,,1302.0,1302.0,3035.7,2.722,2.332,0.0,,,,0.0,0.0,,,,,,153.0,,,293.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.332,0.0,,,,,,,,,,,,,,,,,""
7857768670,"24 Sept 2022, 08:05:52",Morning Run,Run,"",1855,4.95,196.0,104,false,,ASICS GT-2000 7 Nottingham Runners,activities/8396889856.fit.gz,,,1855.0,1840.0,4958.2,4.014,2.695,14.5,13.7,21.1,28.5,4.9,0.0,,,,,,185.0,,,535.0,,,104.0,,,,,,,,,,,0.0,,0.0,,1.0,4965.5,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.673,1594.9,,,,,,,,,,,,,,,,,""
7893086188,"28 Sept 2022, 06:02:37",Morning Run,Run,,1523,3.87,192.0,43,false,,ASICS GT-2000 7 Nottingham Runners,activities/8436693288.fit.gz,,,1523.0,1523.0,3873.2,3.572,2.543,0.0,,,,0.0,0.0,,,,,,165.0,,,378.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.543,0.0,,,,,,,,,,,,,,,,,""
7893086464,"1 Oct 2022, 08:01:28",Morning Run,Run,"",1898,4.95,201.0,84,false,,ASICS GT-2000 7 Nottingham Runners,activities/8436693534.fit.gz,,,1898.0,1887.0,4950.8,4.268,2.624,14.3,13.1,21.1,28.5,5.5,0.0,,,,,,178.0,,,521.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,4958.4,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.608,1633.9,,,,,,,,,,,,,,,,,""
8001730374,"22 Oct 2022, 08:03:00",Tooting Park Run,Run,"",1855,5.01,197.0,79,false,,ASICS GT-2000 7 Nottingham Runners,activities/8560358950.fit.gz,,,1855.0,1833.0,5011.5,4.102,2.734,11.4,11.2,29.6,34.2,5.2,0.0,,,,,,176.0,,,469.0,,,79.0,,,,,,,,,,,0.0,,0.0,,1.0,5020.9,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.702,0.0,,,,,,,,,,,,,,,,,""
8020531657,"25 Oct 2022, 06:07:50",Morning Run,Run,,1208,3.11,189.0,25,false,,ASICS GT-2000 7 Nottingham Runners,activities/8581749949.fit.gz,,,1208.0,1208.0,3116.7,3.48,2.58,0.0,,,,0.0,0.0,,,,,,157.0,,,266.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.58,0.0,,,,,,,,,,,,,,,,,""
8020531787,"17 Oct 2022, 05:50:55",Morning Run,Run,,1215,2.73,162.0,12,false,,ASICS GT-2000 7 Nottingham Runners,activities/8581750122.fit.gz,,,1215.0,1215.0,2736.0,2.868,2.252,0.0,,,,0.0,0.0,,,,,,144.0,,,224.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.252,0.0,,,,,,,,,,,,,,,,,""
8020531788,"20 Oct 2022, 05:52:20",Morning Run,Run,,1572,3.78,176.0,30,false,,ASICS GT-2000 7 Nottingham Runners,activities/8581750092.fit.gz,,,1572.0,1572.0,3783.0,2.934,2.406,0.0,,,,0.0,0.0,,,,,,156.0,,,321.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.406,0.0,,,,,,,,,,,,,,,,,""
8020531964,"11 Oct 2022, 05:54:58",Morning Run,Run,,1242,3.17,177.0,22,false,,ASICS GT-2000 7 Nottingham Runners,activities/8581750301.fit.gz,,,1242.0,1242.0,3171.3,3.22,2.553,0.0,,,,0.0,0.0,,,,,,154.0,,,264.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.553,0.0,,,,,,,,,,,,,,,,,""
8020532039,"3 Oct 2022, 05:50:44",Morning Run,Run,,1230,3.05,180.0,28,false,,ASICS GT-2000 7 Nottingham Runners,activities/8581750445.fit.gz,,,1230.0,1230.0,3054.7,3.034,2.484,0.0,,,,0.0,0.0,,,,,,160.0,,,291.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.484,0.0,,,,,,,,,,,,,,,,,""
8056103686,"1 Nov 2022, 07:08:37",Morning Run,Run,,1509,4.01,190.0,40,false,,ASICS GT-2000 7 Nottingham Runners,activities/8622210162.fit.gz,,,1509.0,1509.0,4012.1,3.528,2.659,0.0,,,,0.0,0.0,,,,,,162.0,,,344.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.659,0.0,,,,,,,,,,,,,,,,,""
8161017894,"24 Nov 2022, 06:57:34",Morning Run,Run,,1508,3.62,182.0,27,false,,ASICS GT-2000 7 Nottingham Runners,activities/8740893254.fit.gz,,,1508.0,1508.0,3623.1,3.182,2.403,0.0,,,,0.0,0.0,,,,,,154.0,,,307.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.403,0.0,,,,,,,,,,,,,,,,,""
8161017896,"21 Nov 2022, 06:43:18",Morning Run,Run,,1398,3.04,146.0,5,false,,ASICS GT-2000 7 Nottingham Runners,activities/8740893280.fit.gz,,,1398.0,1398.0,3039.9,2.582,2.174,0.0,,,,0.0,0.0,,,,,,136.0,,,245.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.174,0.0,,,,,,,,,,,,,,,,,""
